"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
768835;2026-05-01;"sexta-feira";"22:30:00";"PB";230;0,2;"CAMPINA GRANDE";"Acesso irregular";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Aclive;Reta";"Não";2;0;0;2;0;0;2;2;-7,205102;-35,949997;"SPRF-PB";"DEL02-PB";"UOP01-DEL02-PB"
768836;2026-05-01;"sexta-feira";"20:30:00";"SC";101;35;"JOINVILLE";"Ingestão de álcool pelo condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Múltipla";"Reta";"Não";1;0;1;0;0;0;1;1;-26,2718039;-48,89472691;"SPRF-SC";"DEL03/SC";"UOP01-DEL03-SC"
768837;2026-05-02;"sábado";"02:15:00";"GO";60;306;"ACREUNA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Retorno Regulamentado;Reta";"Não";5;1;1;0;3;0;1;2;-17,40569279;-50,39616823;"SPRF-GO";"DEL04/GO";"UOP02-DEL04-GO"
768838;2026-05-01;"sexta-feira";"19:50:00";"RS";290;365;"VILA NOVA DO SUL";"Acumulo de água sobre o pavimento";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Não";2;0;1;0;1;0;1;1;-30,35760567;-53,82162988;"SPRF-RS";"DEL09/RS";"UOP02-DEL09-RS"
768839;2026-05-02;"sábado";"01:10:00";"MG";153;37;"CENTRALINA";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;0;1;0;1;-18,725491;-49,117311;"SPRF-MG";"DEL15/MG";"UOP03-DEL15-MG"
768840;2026-05-02;"sábado";"00:20:00";"SP";116;153;"SAO JOSE DOS CAMPOS";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";1;0;0;0;1;0;0;1;-23,23503671;-45,91598511;"SPRF-SP";"DEL02/SP";"UOP01-DEL02-SP"
768841;2026-05-02;"sábado";"01:20:00";"RO";364;195,8;"PIMENTA BUENO";"Reação tardia ou ineficiente do condutor";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;0;1;2;0;1;2;-11,67202176;-61,19102061;"SPRF-RO";"DEL02-RO";"UOP02-DEL02-RO"
768842;2026-05-01;"sexta-feira";"20:20:00";"BA";324;620;"SALVADOR";"Acesso irregular";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Chuva";"Múltipla";"Reta";"Sim";2;1;0;0;1;0;0;2;-12,90981;-38,458127;"SPRF-BA";"DEL01/BA";"UOP01-DEL01-BA"
768843;2026-05-02;"sábado";"01:30:00";"BA";101;467;"URUCUCA";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Não";4;0;4;0;0;0;4;1;-14,506008;-39,33226;"SPRF-BA";"DEL05/BA";"UOP01-DEL05-BA"
768844;2026-05-02;"sábado";"02:50:00";"PR";476;153;"ARAUCARIA";"Transitar na contramão";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-25,610006;-49,422661;"SPRF-PR";"DEL01/PR";"UOP06-DEL01-PR"
768845;2026-05-02;"sábado";"00:51:00";"MS";163;255;"DOURADOS";"Ausência de reação do condutor";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;0;1;0;0;1;-22,26233913;-54,80528779;"SPRF-MS";"DEL04/MS";"UOP01-DEL04-MS"
768847;2026-05-02;"sábado";"02:20:00";"AL";101;134,8;"SAO MIGUEL DOS CAMPOS";"Transitar na contramão";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Retorno Regulamentado";"Sim";2;0;2;0;0;0;2;1;-9,78329;-36,10611;"SPRF-AL";"DEL02-AL";"UOP01-DEL02-AL"
768848;2026-05-02;"sábado";"02:25:00";"PR";277;361,2;"GUARAPUAVA";"Ausência de reação do condutor";"Colisão com objeto";"Sem Vítimas";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;2;0;0;1;-25,418405;-51,574907;"SPRF-PR";"DEL08/PR";"UOP01-DEL08-PR"
768849;2026-05-02;"sábado";"04:15:00";"DF";70;10,4;"BRASILIA";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;1;-15,79508036;-48,16607349;"SPRF-DF";"DEL03-DF";"UOP02-DEL03-DF"
768850;2026-05-01;"sexta-feira";"20:40:00";"PR";277;680;"MEDIANEIRA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";5;0;2;0;3;0;2;2;-25,31131532;-54,14630827;"SPRF-PR";"DEL05/PR";"UOP01-DEL05-PR"
768851;2026-05-02;"sábado";"03:00:00";"PE";232;186,9;"SANHARO";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Simples";"Reta;Declive";"Não";1;0;0;0;0;1;0;1;-8,35359;-36,490417;"SPRF-PE";"DEL03/PE";"UOP02-DEL03-PE"
768854;2026-05-02;"sábado";"04:30:00";"SE";101;87,5;"NOSSA SENHORA DO SOCORRO";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Garoa/Chuvisco";"Simples";"Reta;Aclive";"Sim";2;0;1;0;1;0;1;2;-10,87055895;-37,13463513;"SPRF-SE";"DEL01-SE";"UOP01-DEL01-SE"
768857;2026-05-02;"sábado";"04:29:00";"PR";376;144,9;"PRESIDENTE CASTELO BRANCO";"Ingestão de álcool pelo condutor";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Interseção de Vias;Reta";"Não";1;0;0;0;0;1;0;1;-23,271395;-52,1588517;"SPRF-PR";"DEL09/PR";"UOP02-DEL09-PR"
768858;2026-05-02;"sábado";"05:27:00";"MG";262;357;"JUATUBA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-19,97227;-44,27862;"SPRF-MG";"DEL01/MG";"UOP03-DEL01-MG"
768859;2026-05-02;"sábado";"03:30:00";"MG";262;436,9;"NOVA SERRANA";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Viaduto;Retorno Regulamentado;Interseção de Vias";"Sim";3;0;1;1;1;0;2;1;-19,8822583;-44,92769837;"SPRF-MG";"DEL08/MG";"UOP03-DEL08-MG"
768860;2026-05-02;"sábado";"05:30:00";"MG";381;443,1;"SABARA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-19,8291291;-43,84167194;"SPRF-MG";"DEL01/MG";"UOP01-DEL01-MG"
768861;2026-05-02;"sábado";"04:40:00";"CE";122;33;"OCARA";"Acessar a via sem observar a presença dos outros veículos";"Colisão frontal";"Sem Vítimas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta;Interseção de Vias";"Não";2;0;0;0;0;2;0;2;-4,56145;-38,60103;"SPRF-CE";"DEL03/CE";"UOP01-DEL03-CE"
768862;2026-05-02;"sábado";"01:00:00";"RN";304;31,4;"MOSSORO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-5,08124075;-37,33347416;"SPRF-RN";"DEL04-RN";"UOP02-DEL04-RN"
768863;2026-05-02;"sábado";"04:00:00";"RN";101;75;"NATAL";"Transitar na contramão";"Colisão frontal";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;0;1;1;0;2;-5,7235834;-35,2793963;"SPRF-RN";"DEL02-RN";"UOP01-DEL02-RN"
768864;2026-05-02;"sábado";"05:15:00";"MG";381;480;"CONTAGEM";"Acumulo de água sobre o pavimento";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Curva;Viaduto";"Sim";2;0;1;0;1;0;1;1;-19,957965;-44,057063;"SPRF-MG";"DEL01/MG";"UOP03-DEL01-MG"
768865;2026-05-02;"sábado";"04:40:00";"PR";277;174;"PALMEIRA";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Amanhecer";"Crescente";"Nublado";"Simples";"Aclive;Reta";"Sim";1;0;0;0;1;0;0;1;-25,43444738;-49,98487171;"SPRF-PR";"DEL01/PR";"UOP07-DEL01-PR"
768867;2026-05-01;"sexta-feira";"19:00:00";"PI";230;214;"OEIRAS";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;1;1;1;1;2;-7,04503;-42,255182;"SPRF-PI";"DEL03-PI";"UOP01-DEL03-PI"
768868;2026-05-02;"sábado";"05:15:00";"RS";116;417;"CRISTAL";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta;Desvio Temporário";"Não";1;0;0;0;1;0;0;1;-30,954303;-51,965146;"SPRF-RS";"DEL02/RS";"UOP02-DEL02-RS"
768871;2026-05-01;"sexta-feira";"22:50:00";"BA";101;669,9;"ITAPEBI";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta;Declive";"Não";5;1;1;2;0;1;3;2;-16,007;-39,596;"SPRF-BA";"DEL09/BA";"UOP03-DEL09-BA"
768872;2026-05-02;"sábado";"06:30:00";"RJ";101;517;"ANGRA DOS REIS";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Nublado";"Simples";"Curva";"Não";1;0;0;1;0;0;1;1;-23,0139691;-44,28553931;"SPRF-RJ";"DEL03/RJ";"UOP03-DEL03-RJ"
768873;2026-05-02;"sábado";"07:07:00";"PE";232;91,9;"SAIRE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;2;-8,219343;-35,676258;"SPRF-PE";"DEL02/PE";"UOP03-DEL02-PE"
768877;2026-05-02;"sábado";"06:20:00";"MS";262;246;"RIBAS DO RIO PARDO";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Sem Vítimas";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;2;0;0;2;-20,443436;-53,821146;"SPRF-MS";"DEL01/MS";"UOP05-DEL01-MS"
768878;2026-05-02;"sábado";"07:30:00";"MT";158;650;"NOVA XAVANTINA";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;2;0;0;0;2;1;-14,68436483;-52,35039566;"SPRF-MT";"DEL07/MT";"UOP01-DEL07-MT"
768879;2026-05-02;"sábado";"08:16:00";"PB";230;15,1;"JOAO PESSOA";"Acumulo de água sobre o pavimento";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Aclive;Reta";"Sim";1;0;1;0;0;0;1;1;-7,100395;-34,847777;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
768880;2026-05-02;"sábado";"07:00:00";"MG";354;756;"ITAMONTE";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Aclive;Curva";"Não";1;0;1;0;0;0;1;1;-22,29789267;-44,86279875;"SPRF-MG";"DEL17/MG";"UOP01-DEL17-MG"
768882;2026-05-02;"sábado";"06:43:00";"MT";70;521;"VARZEA GRANDE";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;2;0;1;0;2;2;-15,66783551;-56,18218088;"SPRF-MT";"DEL01/MT";"UOP02-DEL01-MT"
768883;2026-05-02;"sábado";"07:35:00";"SP";116;95;"PINDAMONHANGABA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";2;0;0;2;0;0;2;1;-22,96484081;-45,42922495;"SPRF-SP";"DEL08/SP";"UOP01-DEL08-SP"
768884;2026-05-02;"sábado";"08:20:00";"RJ";116;315;"ITATIAIA";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";5;0;3;1;1;0;4;1;-22,464926;-44,488762;"SPRF-RJ";"DEL07/RJ";"UOP02-DEL07-RJ"
768885;2026-05-02;"sábado";"04:50:00";"MS";376;46;"JATEI";"Ingestão de álcool pelo condutor";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-22,45632147;-54,32078898;"SPRF-MS";"DEL04/MS";"UOP01-DEL04-MS"
768886;2026-05-02;"sábado";"08:15:00";"PA";316;98;"IGARAPE-ACU";"Avarias e/ou desgaste excessivo no pneu";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;-1,332319;-47,619327;"SPRF-PA";"DEL01/PA";"UOP02-DEL01-PA"
768888;2026-05-02;"sábado";"08:10:00";"MG";381;489;"BETIM";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Declive";"Sim";1;0;1;0;0;0;1;1;-19,956157;-44,127932;"SPRF-MG";"DEL01/MG";"UOP03-DEL01-MG"
768889;2026-01-30;"sexta-feira";"16:00:00";"PR";376;3,4;"MANDAGUARI";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Sim";2;0;0;1;0;1;1;2;-23,51667318;-51,6882476;"SPRF-PR";"DEL09/PR";"UOP01-DEL09-PR"
768890;2026-05-02;"sábado";"08:50:00";"DF";70;10;"BRASILIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Retorno Regulamentado;Reta";"Sim";3;0;1;0;2;0;1;2;-15,78927463;-48,14719191;"SPRF-DF";"DEL03-DF";"UOP02-DEL03-DF"
768891;2026-05-02;"sábado";"09:25:00";"SC";101;202,2;"SAO JOSE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Sim";5;0;3;0;1;1;3;3;-27,55514526;-48,61917671;"SPRF-SC";"DEL01/SC";"UOP01-DEL01-SC"
768892;2026-05-02;"sábado";"09:21:00";"RN";406;165;"SAO GONCALO DO AMARANTE";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Dupla";"Curva;Aclive;Interseção de Vias";"Não";1;0;1;0;0;0;1;1;-5,7462923;-35,3328404;"SPRF-RN";"DEL02-RN";"UOP01-DEL02-RN"
768893;2026-05-02;"sábado";"08:20:00";"PE";232;80,5;"GRAVATA";"Reação tardia ou ineficiente do condutor";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Sim";2;1;1;0;0;0;1;2;-8,196416;-35,575099;"SPRF-PE";"DEL02/PE";"UOP02-DEL02PE"
768896;2026-05-02;"sábado";"00:04:00";"RJ";40;103;"DUQUE DE CAXIAS";"Ingestão de álcool pelo condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-22,625311;-43,28665255;"SPRF-RJ";"DEL01/RJ";"UOP02-DEL01-RJ"
768897;2026-05-02;"sábado";"09:15:00";"SC";101;201;"SAO JOSE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Múltipla";"Reta";"Sim";4;0;3;0;1;0;3;2;-27,54811;-48,61982;"SPRF-SC";"DEL01/SC";"UOP01-DEL01-SC"
768899;2026-05-02;"sábado";"06:10:00";"AM";319;706;"HUMAITA";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Fatais";"Amanhecer";"Crescente";"Nevoeiro/Neblina";"Simples";"Reta";"Não";1;1;0;0;0;0;0;1;-7,77052;-63,149777;"SPRF-AM";"DEL02-AM";"UOP01-DEL02-AM"
768900;2026-05-02;"sábado";"09:10:00";"RS";386;417;"MONTENEGRO";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Dupla";"Rotatória";"Não";2;0;1;0;1;0;1;1;-29,81910499;-51,45145766;"SPRF-RS";"DEL04/RS";"UOP02-DEL04-RS"
768901;2026-05-02;"sábado";"08:55:00";"AL";104;91,5;"RIO LARGO";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";6;0;1;0;0;5;1;6;-9,5084866;-35,8079754;"SPRF-AL";"DEL01-AL";"UOP01-DEL01-AL"
768902;2026-05-02;"sábado";"09:00:00";"PA";316;46;"SANTA IZABEL DO PARA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Sim";2;0;2;0;0;0;2;1;-1,28109;-48,067024;"SPRF-PA";"DEL01/PA";"UOP01-DEL01-PA"
768904;2026-05-02;"sábado";"09:40:00";"SC";282;49,7;"AGUAS MORNAS";"Velocidade Incompatível";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva;Aclive";"Não";4;0;0;2;2;0;2;2;-27,7091907;-48,95051686;"SPRF-SC";"DEL01/SC";"UOP03-DEL01-SC"
768906;2026-05-02;"sábado";"10:15:00";"SP";381;72;"SAO PAULO";"Ausência de reação do condutor";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;2;-23,35983283;-46,55062644;"SPRF-SP";"DEL03/SP";"UOP01-DEL03-SP"
768908;2026-03-27;"sexta-feira";"18:00:00";"RJ";101;383;"RIO DE JANEIRO";"Ingestão de álcool pelo condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;1;0;0;1;1;-22,88661333;-43,70498657;"SPRF-RJ";"DEL03/RJ";"UOP01-DEL03-RJ"
768909;2026-05-02;"sábado";"09:45:00";"MG";365;413;"PATOS DE MINAS";"Afundamento ou ondulação no pavimento";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;1;0;0;1;1;-18,66572254;-46,52949125;"SPRF-MG";"DEL10/MG";"UOP01-DEL10-MG"
768910;2026-05-02;"sábado";"09:10:00";"SC";101;203,2;"SAO JOSE";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-27,565587;-48,614335;"SPRF-SC";"DEL01/SC";"UOP01-DEL01-SC"
768911;2026-05-02;"sábado";"11:00:00";"DF";70;19,2;"BRASILIA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;2;-15,794956;-48,199192;"SPRF-DF";"DEL03-DF";"UOP02-DEL03-DF"
768912;2026-05-02;"sábado";"09:00:00";"MT";364;271;"JACIARA";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-15,969678;-54,953776;"SPRF-MT";"DEL05/MT";"UOP02-DEL05-MT"
768913;2026-05-02;"sábado";"11:00:00";"BA";324;4;"FEIRA DE SANTANA";"Demais falhas mecânicas ou elétricas";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-12,27451734;-38,98429156;"SPRF-BA";"DEL02/BA";"UOP01-DEL02-BA"
768914;2026-05-02;"sábado";"09:40:00";"PR";116;87,2;"PIRAQUARA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Curva";"Não";1;0;0;1;0;0;1;1;-25,4727368;-49,0933583;"SPRF-PR";"DEL01/PR";"UOP08-DEL01-PR"
768915;2026-05-02;"sábado";"10:30:00";"SC";101;142,8;"ITAPEMA";"Velocidade Incompatível";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Declive;Curva";"Sim";2;0;1;0;1;0;1;2;-27,062601;-48,594247;"SPRF-SC";"DEL04/SC";"UOP03-DEL04-SC"
768917;2026-05-02;"sábado";"09:10:00";"MG";381;529,9;"RIO MANSO";"Transitar na contramão";"Colisão frontal";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Retorno Regulamentado";"Não";2;0;0;0;2;0;0;2;-20,163438;-44,347058;"SPRF-MG";"DEL04/MG";"UOP03-DEL04-MG"
768918;2026-04-12;"domingo";"14:20:00";"PB";230;142;"CAMPINA GRANDE";"Avarias e/ou desgaste excessivo no pneu";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Declive;Reta";"Não";2;0;1;0;1;0;1;1;-7,25661554;-35,81790715;"SPRF-PB";"DEL02-PB";"UOP01-DEL02-PB"
768919;2026-05-02;"sábado";"11:40:00";"PR";277;237;"FERNANDES PINHEIRO";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Aclive;Reta";"Não";2;0;1;0;1;0;1;1;-25,46395197;-50,54453222;"SPRF-PR";"DEL08/PR";"UOP02-DEL08-PR"
768920;2026-05-02;"sábado";"11:00:00";"GO";153;416,5;"ANAPOLIS";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Aclive;Reta";"Não";2;0;1;0;1;0;1;1;-16,171921;-49,043397;"SPRF-GO";"DEL02/GO";"UOP01-DEL02-GO"
768921;2026-05-02;"sábado";"12:00:00";"GO";40;5;"VALPARAISO DE GOIAS";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Retorno Regulamentado;Reta";"Sim";2;0;1;0;1;0;1;2;-16,093189;-47,982198;"SPRF-DF";"DEL01-DF";"UOP01-DEL01-DF"
768922;2026-04-10;"sexta-feira";"06:45:00";"SC";282;17,1;"PALHOCA";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Sim";2;0;0;2;0;0;2;2;-27,666895;-48,688907;"SPRF-SC";"DEL01/SC";"UOP02-DEL01-SC"
768923;2026-05-02;"sábado";"11:40:00";"MG";381;394,5;"BOM JESUS DO AMPARO";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Curva";"Não";1;0;0;1;0;0;1;1;-19,747858;-43,492339;"SPRF-MG";"DEL01/MG";"UOP01-DEL01-MG"
768925;2026-05-02;"sábado";"12:25:00";"ES";101;164,2;"LINHARES";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta;Interseção de Vias";"Não";1;0;1;0;0;0;1;1;-19,50778756;-40,13592778;"SPRF-ES";"DEL04-ES";"UOP01-DEL04-ES"
768926;2026-05-02;"sábado";"12:00:00";"PE";101;74;"RECIFE";"Reação tardia ou ineficiente do condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Reta";"Sim";2;0;1;1;0;0;2;2;-8,108594;-34,947151;"SPRF-PE";"DEL01/PE";"UOP01-DEL01-PE"
768927;2026-03-16;"segunda-feira";"05:30:00";"GO";153;387;"SAO FRANCISCO DE GOIAS";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-15,966095;-49,17481;"SPRF-GO";"DEL02/GO";"UOP02-DEL02-GO"
768928;2026-05-02;"sábado";"12:10:00";"SC";101;134;"BALNEARIO CAMBORIU";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Múltipla";"Reta";"Sim";2;0;0;1;1;0;1;2;-27,00103892;-48,64160299;"SPRF-SC";"DEL04/SC";"UOP03-DEL04-SC"
768929;2026-05-02;"sábado";"09:30:00";"RJ";101;125;"CONCEICAO DE MACABU";"Ingestão de substâncias psicoativas pelo condutor";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;1;0;0;1;1;-22,10882947;-41,69427626;"SPRF-RJ";"DEL08/RJ";"UOP04-DEL08-RJ"
768931;2026-05-02;"sábado";"10:50:00";"MT";70;534;"VARZEA GRANDE";"Mal súbito do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-15,65261772;-56,2024619;"SPRF-MT";"DEL01/MT";"UOP02-DEL01-MT"
